pin_code,state,district,n_era5_cells,polygon_source,data_quality,hot_days_pct,warm_nights_pct,xhot_days_pct,heat_index_pct,hwdi_pct,trend_cdecade,hot_days_pct_norm,warm_nights_pct_norm,xhot_days_pct_norm,heat_index_pct_norm,hwdi_pct_norm,trend_cdecade_norm,heat_score,risk_level
110001,Delhi,Central,2,actual_polygon,medium,25.751883506774902,46.50016212463379,6.434772968292236,21.863301277160645,8.984493732452393,-0.0743892733007669,47.0158,50.1098,28.6378,70.557,75.355,16.7745,69.28,High
110002,Delhi,Central,4,actual_polygon,high,25.667824745178223,46.42973518371582,6.39365553855896,21.988481998443604,9.023734092712402,-0.1020041396841406,46.8623,50.0339,28.4548,70.961,75.6842,13.4849,67.95,High
110003,Delhi,New Delhi,2,actual_polygon,medium,25.751883506774902,46.50016212463379,6.434772968292236,21.863301277160645,8.984493732452393,-0.0743892733007669,47.0158,50.1098,28.6378,70.557,75.355,16.7745,69.28,High
110004,Delhi,New Delhi,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110005,Delhi,Central,2,actual_polygon,medium,25.69320583343506,46.570579528808594,6.462137937545776,21.98063373565674,8.89073133468628,-0.0921318549662828,46.9087,50.1857,28.7596,70.9357,74.5683,14.6609,68.29,High
110006,Delhi,Central,2,actual_polygon,medium,25.69320583343506,46.570579528808594,6.462137937545776,21.98063373565674,8.89073133468628,-0.0921318549662828,46.9087,50.1857,28.7596,70.9357,74.5683,14.6609,68.29,High
110007,Delhi,Central,1,actual_polygon,low,25.59543228149414,46.597930908203125,6.430783748626709,22.176189422607425,8.840031623840332,-0.1239352747797966,46.7301,50.2152,28.62,71.5667,74.1429,10.8724,66.65,High
110008,Delhi,West,3,actual_polygon,medium,25.86140823364257,46.73613739013672,6.605562210083008,22.100549062093098,8.83203379313151,-0.1024319293598334,47.2157,50.3641,29.3979,71.3226,74.0758,13.434,68.03,High
110009,Delhi,North,1,actual_polygon,low,25.59543228149414,46.597930908203125,6.430783748626709,22.176189422607425,8.840031623840332,-0.1239352747797966,46.7301,50.2152,28.62,71.5667,74.1429,10.8724,66.65,High
110010,Delhi,New Delhi,2,actual_polygon,medium,26.11174869537353,46.79744720458984,6.692929744720459,21.90237617492676,8.859174728393555,-0.0594271849840879,47.6728,50.4302,29.7867,70.6831,74.3035,18.5568,70.35,High
110011,Delhi,New Delhi,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110012,Delhi,West,3,actual_polygon,medium,25.9396432240804,46.73094177246094,6.605547746022542,21.99364725748698,8.85279369354248,-0.0809298815826575,47.3586,50.3585,29.3978,70.9777,74.25,15.9954,69.12,High
110013,Delhi,South,2,actual_polygon,medium,25.751883506774902,46.50016212463379,6.434772968292236,21.863301277160645,8.984493732452393,-0.0743892733007669,47.0158,50.1098,28.6378,70.557,75.355,16.7745,69.28,High
110014,Delhi,South,2,actual_polygon,medium,25.751883506774902,46.50016212463379,6.434772968292236,21.863301277160645,8.984493732452393,-0.0743892733007669,47.0158,50.1098,28.6378,70.557,75.355,16.7745,69.28,High
110015,Delhi,West,3,actual_polygon,medium,26.075254440307617,46.90561676025391,6.738520622253418,22.178747812906902,8.777196248372396,-0.1018310959140459,47.6062,50.5467,29.9896,71.575,73.6157,13.5055,68.31,High
110016,Delhi,South,2,actual_polygon,medium,25.78326988220215,45.98784828186035,6.39177393913269,21.57001495361328,8.878722667694092,-0.0624256562441587,47.0731,49.5577,28.4464,69.6105,74.4675,18.1996,69.24,High
110017,Delhi,South,1,actual_polygon,low,25.77556037902832,45.43246841430664,6.290055751800537,21.354951858520508,8.816014289855957,-0.0645228773355484,47.059,48.9592,27.9937,68.9165,73.9414,17.9498,68.55,High
110018,Delhi,West,2,actual_polygon,medium,26.315165519714355,47.0594596862793,6.8923890590667725,22.18002700805664,8.745778560638428,-0.0907790064811706,48.0442,50.7125,30.6744,71.5791,73.3521,14.8221,69.13,High
110019,Delhi,South East,4,actual_polygon,high,25.793034553527832,46.2166223526001,6.407381176948547,21.738194942474365,8.890576124191284,-0.0708241360262036,47.0909,49.8042,28.5159,70.1533,74.567,17.1992,69.06,High
110020,Delhi,South,2,actual_polygon,medium,25.80279922485352,46.44539642333984,6.422988414764404,21.90637493133545,8.902429580688477,-0.0792226158082485,47.1087,50.0508,28.5853,70.696,74.6664,16.1987,68.89,High
110021,Delhi,New Delhi,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110022,Delhi,New Delhi,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110023,Delhi,New Delhi,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110024,Delhi,South,2,actual_polygon,medium,25.751883506774902,46.50016212463379,6.434772968292236,21.863301277160645,8.984493732452393,-0.0743892733007669,47.0158,50.1098,28.6378,70.557,75.355,16.7745,69.28,High
110025,Delhi,Budaun,2,actual_polygon,medium,25.80279922485352,46.44539642333984,6.422988414764404,21.90637493133545,8.902429580688477,-0.0792226158082485,47.1087,50.0508,28.5853,70.696,74.6664,16.1987,68.89,High
110026,Delhi,West,2,actual_polygon,medium,25.89662265777588,46.83259201049805,6.66159725189209,22.25828456878662,8.777335166931152,-0.1234836764633655,47.28,50.468,29.6473,71.8317,73.6169,10.9262,67.08,High
110027,Delhi,West,2,actual_polygon,medium,26.315165519714355,47.0594596862793,6.8923890590667725,22.18002700805664,8.745778560638428,-0.0907790064811706,48.0442,50.7125,30.6744,71.5791,73.3521,14.8221,69.13,High
110028,Delhi,New Delhi,4,actual_polygon,high,26.004185676574707,46.815019607543945,6.677263498306274,22.08033037185669,8.818254947662354,-0.0914554307237267,47.4764,50.4491,29.717,71.2574,73.9602,14.7415,68.71,High
110029,Delhi,South,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110030,Delhi,South,2,actual_polygon,medium,26.076685905456543,45.94087791442871,6.536523818969727,21.476113319396973,8.76125192642212,-0.060353958979249,47.6088,49.5071,29.0906,69.3075,73.4819,18.4464,69.31,High
110031,Delhi,East,3,actual_polygon,medium,25.62677319844564,46.39190419514974,6.360376675923665,22.056283315022785,9.05116844177246,-0.1158960411945978,46.7874,49.9931,28.3067,71.1798,75.9144,11.8301,67.29,High
110032,Delhi,Shahdara,1,actual_polygon,low,25.572099685668945,46.12068557739258,6.274292469024658,22.051136016845703,9.285917282104492,-0.1353027373552322,46.6876,49.7009,27.9236,71.1632,77.884,9.5183,66.61,High
110033,Delhi,North,2,voronoi_proxy,voronoi_proxy,25.53290748596192,46.38668251037598,6.368161678314209,22.15655517578125,9.055188655853271,-0.1423712857067585,46.616,49.9875,28.3413,71.5034,75.9481,8.6763,66.0,High
110034,Delhi,North West,2,actual_polygon,medium,25.89662265777588,46.83259201049805,6.66159725189209,22.25828456878662,8.777335166931152,-0.1234836764633655,47.28,50.468,29.6473,71.8317,73.6169,10.9262,67.08,High
110035,Delhi,North West,2,actual_polygon,medium,25.89662265777588,46.83259201049805,6.66159725189209,22.25828456878662,8.777335166931152,-0.1234836764633655,47.28,50.468,29.6473,71.8317,73.6169,10.9262,67.08,High
110036,Delhi,North,4,actual_polygon,high,25.439090251922607,46.03658485412598,6.309496402740479,22.09980726242065,9.237030029296877,-0.1591535657644271,46.4447,49.6102,28.0802,71.3202,77.4738,6.6771,65.28,High
110037,Delhi,New Delhi,2,actual_polygon,medium,26.40516471862793,46.7504768371582,6.837679624557495,21.80847454071045,8.741703987121582,-0.0573554877191782,48.2085,50.3795,30.4309,70.3801,73.3179,18.8036,70.41,High
110038,Delhi,New Delhi,1,actual_polygon,low,26.37781143188477,46.44928741455078,6.782991886138916,21.59727478027344,8.706489562988281,-0.0561850406229496,48.1586,50.055,30.1875,69.6985,73.0225,18.943,70.06,High
110039,Delhi,North,3,actual_polygon,medium,26.28917566935221,46.613573710123696,6.837608814239502,22.12647692362468,8.980618794759115,-0.1303309400876363,47.9967,50.232,30.4306,71.4063,75.3225,10.1106,67.38,High
110040,Delhi,North,4,actual_polygon,high,25.82431507110596,46.22436237335205,6.573577523231506,22.09975528717041,9.072684288024902,-0.1436156667768955,47.148,49.8126,29.2555,71.3201,76.0949,8.528,66.25,High
110041,Delhi,West,4,actual_polygon,high,26.73959255218506,47.385986328125,7.125105500221252,22.3188157081604,8.773138046264648,-0.0852622967213392,48.8191,51.0644,31.7101,72.027,73.5816,15.4793,70.14,High
110042,Delhi,North,4,actual_polygon,high,25.79495859146118,46.58421230316162,6.553991913795471,22.209338188171387,8.980755805969238,-0.1422294098883867,47.0944,50.2004,29.1684,71.6737,75.3236,8.6932,66.28,High
110043,Delhi,South West,5,actual_polygon,high,27.7388599395752,48.17013931274414,7.657386779785156,22.42944068908692,8.692377853393555,-0.0561663098633289,50.6435,51.9094,34.079,72.384,72.9041,18.9453,72.83,Very High
110044,Delhi,South,1,actual_polygon,low,25.892810821533203,46.43369674682617,6.46992301940918,21.871225357055664,8.777302742004395,-0.0699951201677322,47.2731,50.0382,28.7942,70.5826,73.6166,17.2979,69.15,High
110045,Delhi,South West,1,actual_polygon,low,26.432518005371094,47.051666259765625,6.892367362976074,22.01967430114746,8.776918411254883,-0.0585259348154068,48.2584,50.7041,30.6743,71.0616,73.6134,18.6642,70.76,High
110046,Delhi,New Delhi,1,actual_polygon,low,26.432518005371094,47.051666259765625,6.892367362976074,22.01967430114746,8.776918411254883,-0.0585259348154068,48.2584,50.7041,30.6743,71.0616,73.6134,18.6642,70.76,High
110047,Delhi,South,4,actual_polygon,high,26.24878978729248,46.232303619384766,6.58927047252655,21.530849933624268,8.692812204360962,-0.0634295949712395,47.923,49.8211,29.3254,69.4841,72.9077,18.08,69.27,High
110048,Delhi,South,3,actual_polygon,medium,25.819783528645832,46.13646443684896,6.4178236325581866,21.67041842142741,8.844916025797525,-0.0649488108853499,47.1398,49.7179,28.5623,69.9345,74.1839,17.8991,69.21,High
110049,Delhi,South,2,actual_polygon,medium,25.78326988220215,45.98784828186035,6.39177393913269,21.57001495361328,8.878722667694092,-0.0624256562441587,47.0731,49.5577,28.4464,69.6105,74.4675,18.1996,69.24,High
110051,Delhi,East,2,actual_polygon,medium,25.642443656921387,46.28889083862305,6.325173139572144,21.99633026123047,9.156736850738524,-0.1118764244019985,46.816,49.8821,28.15,70.9863,76.8001,12.3089,67.62,High
110052,Delhi,North,1,actual_polygon,low,25.59543228149414,46.597930908203125,6.430783748626709,22.176189422607425,8.840031623840332,-0.1239352747797966,46.7301,50.2152,28.62,71.5667,74.1429,10.8724,66.65,High
110053,Delhi,North East,2,voronoi_proxy,voronoi_proxy,25.583765983581543,46.35930824279785,6.352538108825684,22.11366271972656,9.062974452972412,-0.1296190060675144,46.7088,49.958,28.2718,71.365,76.0134,10.1954,66.63,High
110054,Delhi,Central,1,actual_polygon,low,25.59543228149414,46.597930908203125,6.430783748626709,22.176189422607425,8.840031623840332,-0.1239352747797966,46.7301,50.2152,28.62,71.5667,74.1429,10.8724,66.65,High
110055,Delhi,Central,2,actual_polygon,medium,25.69320583343506,46.570579528808594,6.462137937545776,21.98063373565674,8.89073133468628,-0.0921318549662828,46.9087,50.1857,28.7596,70.9357,74.5683,14.6609,68.29,High
110056,Delhi,North West,1,actual_polygon,low,26.197813034057617,47.06725311279297,6.892410755157471,22.34037971496582,8.714638710021973,-0.1230320781469345,47.8299,50.7209,30.6745,72.0966,73.0908,10.98,67.5,High
110057,Delhi,New Delhi,3,actual_polygon,medium,25.999685923258465,46.342454274495445,6.558638413747151,21.71990140279134,8.84478791554769,-0.0611257491012414,47.4682,49.9398,29.189,70.0942,74.1828,18.3545,69.75,High
110058,Delhi,West,1,actual_polygon,low,26.432518005371094,47.051666259765625,6.892367362976074,22.01967430114746,8.776918411254883,-0.0585259348154068,48.2584,50.7041,30.6743,71.0616,73.6134,18.6642,70.76,High
110059,Delhi,West,4,actual_polygon,high,26.73959255218506,47.385986328125,7.125105500221252,22.3188157081604,8.773138046264648,-0.0852622967213392,48.8191,51.0644,31.7101,72.027,73.5816,15.4793,70.14,High
110060,Delhi,Central,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110061,Delhi,New Delhi,4,actual_polygon,high,26.95470714569092,47.41728210449219,7.197448492050171,22.076335906982425,8.6712646484375,-0.0577570395544171,49.2118,51.0981,32.032,71.2445,72.7269,18.7558,71.31,High
110062,Delhi,South,2,actual_polygon,medium,25.83418560028076,45.933082580566406,6.379989385604858,21.61308860778809,8.796658515930176,-0.0672589987516403,47.166,49.4987,28.394,69.7495,73.779,17.6239,68.85,High
110063,Delhi,West,1,actual_polygon,low,26.197813034057617,47.06725311279297,6.892410755157471,22.34037971496582,8.714638710021973,-0.1230320781469345,47.8299,50.7209,30.6745,72.0966,73.0908,10.98,67.5,High
110064,Delhi,West,1,actual_polygon,low,26.432518005371094,47.051666259765625,6.892367362976074,22.01967430114746,8.776918411254883,-0.0585259348154068,48.2584,50.7041,30.6743,71.0616,73.6134,18.6642,70.76,High
110065,Delhi,South,2,actual_polygon,medium,25.751883506774902,46.50016212463379,6.434772968292236,21.863301277160645,8.984493732452393,-0.0743892733007669,47.0158,50.1098,28.6378,70.557,75.355,16.7745,69.28,High
110066,Delhi,New Delhi,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110067,Delhi,New Delhi,2,actual_polygon,medium,25.78326988220215,45.98784828186035,6.39177393913269,21.57001495361328,8.878722667694092,-0.0624256562441587,47.0731,49.5577,28.4464,69.6105,74.4675,18.1996,69.24,High
110068,Delhi,South,1,actual_polygon,low,25.77556037902832,45.43246841430664,6.290055751800537,21.354951858520508,8.816014289855957,-0.0645228773355484,47.059,48.9592,27.9937,68.9165,73.9414,17.9498,68.55,High
110069,Delhi,New Delhi,1,actual_polygon,low,25.790979385375977,46.54322814941406,6.493492126464844,21.78507804870605,8.941431045532227,-0.060328435152769,47.0872,50.1562,28.8991,70.3046,74.9937,18.4495,69.93,High
110070,Delhi,New Delhi,4,actual_polygon,high,26.09421730041504,46.36916255950928,6.614726781845093,21.689244747161865,8.810213327407837,-0.0598905719816684,47.6408,49.9686,29.4387,69.9953,73.8927,18.5016,69.83,High
110071,Delhi,South West,2,actual_polygon,medium,27.504249572753903,48.08408737182617,7.557217359542847,22.344197273254395,8.600825309753418,-0.058158591389656,50.2151,51.8167,33.6332,72.1089,72.1359,18.7079,72.22,Very High
110072,Delhi,South West,4,actual_polygon,high,27.412338733673096,47.73209190368652,7.484954118728638,22.379368782043457,8.708488702774048,-0.0720727229490876,50.0473,51.4374,33.3116,72.2224,73.0392,17.0504,71.55,High
110073,Delhi,South West,3,actual_polygon,medium,28.338499704996742,48.43610000610352,7.93275785446167,22.38196309407552,8.685578982035318,-0.0349833170572916,51.7382,52.196,35.3045,72.2308,72.847,21.4686,74.53,Very High
110074,Delhi,South,4,actual_polygon,high,26.0473690032959,46.24793243408203,6.467987895011902,21.70888900756836,8.83571720123291,-0.0652438029646873,47.5553,49.838,28.7856,70.0587,74.1067,17.8639,69.4,High
110075,Delhi,South West,2,actual_polygon,medium,26.937121391296387,47.544410705566406,7.2248029708862305,22.250391960144043,8.70259714126587,-0.0622219517827034,49.1797,51.2351,32.1538,71.8062,72.9898,18.2239,71.36,High
110076,Delhi,South,2,actual_polygon,medium,25.80279922485352,46.44539642333984,6.422988414764404,21.90637493133545,8.902429580688477,-0.0792226158082485,47.1087,50.0508,28.5853,70.696,74.6664,16.1987,68.89,High
110077,Delhi,New Delhi,4,voronoi_proxy,voronoi_proxy,26.95470714569092,47.41728210449219,7.197448492050171,22.076335906982425,8.6712646484375,-0.0577570395544171,49.2118,51.0981,32.032,71.2445,72.7269,18.7558,71.31,High
110078,Delhi,South West,2,actual_polygon,medium,26.937121391296387,47.544410705566406,7.2248029708862305,22.250391960144043,8.70259714126587,-0.0622219517827034,49.1797,51.2351,32.1538,71.8062,72.9898,18.2239,71.36,High
110080,Delhi,South,2,actual_polygon,medium,25.83418560028076,45.933082580566406,6.379989385604858,21.61308860778809,8.796658515930176,-0.0672589987516403,47.166,49.4987,28.394,69.7495,73.779,17.6239,68.85,High
110081,Delhi,North West,6,actual_polygon,high,26.53166039784749,46.91992378234863,6.990183115005493,22.220335324605305,8.877567132314047,-0.1150038850804169,48.4394,50.5621,31.1096,71.7092,74.4578,11.9364,68.39,High
110082,Delhi,North,1,actual_polygon,low,25.91620635986328,46.49623107910156,6.587233543395996,22.183862686157227,9.098007202148438,-0.1611429899930954,47.3158,50.1056,29.3163,71.5915,76.3074,6.4401,65.62,High
110083,Delhi,North West,1,actual_polygon,low,26.197813034057617,47.06725311279297,6.892410755157471,22.34037971496582,8.714638710021973,-0.1230320781469345,47.8299,50.7209,30.6745,72.0966,73.0908,10.98,67.5,High
110084,Delhi,Central,2,actual_polygon,medium,25.53290748596192,46.38668251037598,6.368161678314209,22.15655517578125,9.055188655853271,-0.1423712857067585,46.616,49.9875,28.3413,71.5034,75.9481,8.6763,66.0,High
110085,Delhi,North West,1,actual_polygon,low,26.197813034057617,47.06725311279297,6.892410755157471,22.34037971496582,8.714638710021973,-0.1230320781469345,47.8299,50.7209,30.6745,72.0966,73.0908,10.98,67.5,High
110086,Delhi,North West,2,actual_polygon,medium,26.54206371307373,47.2275619506836,7.025408029556274,22.38723945617676,8.843678951263428,-0.108302641659975,48.4584,50.8937,31.2664,72.2478,74.1735,12.7346,68.93,High
110087,Delhi,West,1,actual_polygon,low,26.197813034057617,47.06725311279297,6.892410755157471,22.34037971496582,8.714638710021973,-0.1230320781469345,47.8299,50.7209,30.6745,72.0966,73.0908,10.98,67.5,High
110088,Delhi,North,2,actual_polygon,medium,25.89662265777588,46.83259201049805,6.66159725189209,22.25828456878662,8.777335166931152,-0.1234836764633655,47.28,50.468,29.6473,71.8317,73.6169,10.9262,67.08,High
110089,Delhi,North West,1,actual_polygon,low,26.197813034057617,47.06725311279297,6.892410755157471,22.34037971496582,8.714638710021973,-0.1230320781469345,47.8299,50.7209,30.6745,72.0966,73.0908,10.98,67.5,High
110090,Delhi,North East,4,actual_polygon,high,25.390185356140137,46.07961845397949,6.239083528518677,22.07057237625122,9.174472093582152,-0.1435397695749998,46.3554,49.6566,27.7669,71.2259,76.9489,8.5371,65.83,High
110091,Delhi,East,1,actual_polygon,low,25.712787628173828,46.45709609985352,6.376053810119629,21.941524505615234,9.02755641937256,-0.0884501114487648,46.9444,50.0634,28.3764,70.8094,75.7163,15.0995,68.62,High
110092,Delhi,East,2,actual_polygon,medium,25.642443656921387,46.28889083862305,6.325173139572144,21.99633026123047,9.156736850738524,-0.1118764244019985,46.816,49.8821,28.15,70.9863,76.8001,12.3089,67.62,High
110093,Delhi,North East,1,actual_polygon,low,25.572099685668945,46.12068557739258,6.274292469024658,22.051136016845703,9.285917282104492,-0.1353027373552322,46.6876,49.7009,27.9236,71.1632,77.884,9.5183,66.61,High
110094,Delhi,North East,4,voronoi_proxy,voronoi_proxy,25.390185356140137,46.07961845397949,6.239083528518677,22.07057237625122,9.174472093582152,-0.1435397695749998,46.3554,49.6566,27.7669,71.2259,76.9489,8.5371,65.83,High
110095,Delhi,Shahdara,1,actual_polygon,low,25.572099685668945,46.12068557739258,6.274292469024658,22.051136016845703,9.285917282104492,-0.1353027373552322,46.6876,49.7009,27.9236,71.1632,77.884,9.5183,66.61,High
110096,Delhi,East,1,actual_polygon,low,25.712787628173828,46.45709609985352,6.376053810119629,21.941524505615234,9.02755641937256,-0.0884501114487648,46.9444,50.0634,28.3764,70.8094,75.7163,15.0995,68.62,High
110097,Delhi,South West,1,actual_polygon,low,26.37781143188477,46.44928741455078,6.782991886138916,21.59727478027344,8.706489562988281,-0.0561850406229496,48.1586,50.055,30.1875,69.6985,73.0225,18.943,70.06,High
110099,Delhi,North West,4,voronoi_proxy,voronoi_proxy,26.32302618026733,46.89710521697998,6.876738786697388,22.269901752471924,8.957171201705933,-0.1267907861620187,48.0585,50.5376,30.6047,71.8692,75.1257,10.5323,67.77,High
110110,Delhi,North West,1,voronoi_proxy,voronoi_proxy,26.197813034057617,47.06725311279297,6.892410755157471,22.34037971496582,8.714638710021973,-0.1230320781469345,47.8299,50.7209,30.6745,72.0966,73.0908,10.98,67.5,High
121001,Haryana,Faridabad,1,actual_polygon,low,26.26839065551757,46.79351806640625,6.618502140045166,22.004169464111328,8.933537483215332,-0.06011962890625,47.9588,50.4259,29.4555,71.0116,74.9274,18.4743,70.54,High
121002,Haryana,Faridabad,4,actual_polygon,high,26.13155508041382,46.91077327728272,6.626323938369751,22.3287935256958,9.035438299179075,-0.0678748209029436,47.709,50.5523,29.4903,72.0592,75.7824,17.5505,70.61,High
121003,Haryana,Faridabad,5,actual_polygon,high,26.061875534057616,46.54945373535156,6.559087371826172,22.021390533447267,8.918010711669922,-0.0666411861777305,47.5817,50.1629,29.191,71.0672,74.7972,17.6975,69.96,High
121004,Haryana,Faridabad,11,actual_polygon,high,26.62816827947444,47.26925104314631,6.863813400268555,22.26226789301092,8.903014529835094,-0.0625979046929966,48.6156,50.9386,30.5472,71.8445,74.6713,18.1791,71.15,High
121005,Haryana,Faridabad,2,actual_polygon,medium,26.585118293762207,47.20425224304199,6.837530136108398,22.25441265106201,8.906118869781494,-0.0637944526970386,48.537,50.8685,30.4302,71.8192,74.6974,18.0366,71.02,High
121006,Haryana,Faridabad,1,actual_polygon,low,26.26839065551757,46.79351806640625,6.618502140045166,22.004169464111328,8.933537483215332,-0.06011962890625,47.9588,50.4259,29.4555,71.0116,74.9274,18.4743,70.54,High
121007,Haryana,Faridabad,1,actual_polygon,low,26.26839065551757,46.79351806640625,6.618502140045166,22.004169464111328,8.933537483215332,-0.06011962890625,47.9588,50.4259,29.4555,71.0116,74.9274,18.4743,70.54,High
121008,Haryana,Faridabad,1,actual_polygon,low,26.26839065551757,46.79351806640625,6.618502140045166,22.004169464111328,8.933537483215332,-0.06011962890625,47.9588,50.4259,29.4555,71.0116,74.9274,18.4743,70.54,High
121009,Haryana,Faridabad,1,actual_polygon,low,25.892810821533203,46.43369674682617,6.46992301940918,21.871225357055664,8.777302742004395,-0.0699951201677322,47.2731,50.0382,28.7942,70.5826,73.6166,17.2979,69.15,High
121010,Haryana,Faridabad,1,actual_polygon,low,25.892810821533203,46.43369674682617,6.46992301940918,21.871225357055664,8.777302742004395,-0.0699951201677322,47.2731,50.0382,28.7942,70.5826,73.6166,17.2979,69.15,High
121012,Haryana,Faridabad,1,actual_polygon,low,26.26839065551757,46.79351806640625,6.618502140045166,22.004169464111328,8.933537483215332,-0.06011962890625,47.9588,50.4259,29.4555,71.0116,74.9274,18.4743,70.54,High
121013,Haryana,Faridabad,2,actual_polygon,medium,25.95937824249268,46.64489555358887,6.544233322143555,22.1332426071167,8.914203643798828,-0.0728763490915298,47.3946,50.2658,29.1249,71.4282,74.7652,16.9547,69.69,High
121014,Haryana,Faridabad,2,actual_polygon,medium,26.307530403137207,47.01250457763672,6.7084572315216064,22.24275779724121,8.972815990447998,-0.0614651776850223,48.0302,50.6619,29.8558,71.7816,75.257,18.314,70.94,High
121015,Haryana,Faridabad,1,actual_polygon,low,26.90184593200684,47.61498641967773,7.056558132171631,22.50465583801269,8.878700256347656,-0.0674692764878273,49.1153,51.3112,31.405,72.6268,74.4673,17.5988,71.49,High
121101,Haryana,Faridabad,4,actual_polygon,high,26.203950881958008,47.08866786956787,6.638012290000916,22.502854347229004,9.055088520050049,-0.0639489302411675,47.8411,50.744,29.5423,72.621,75.9473,18.0182,71.1,High
121102,Haryana,Palwal,15,actual_polygon,high,27.002443059285483,47.91570917765299,7.179587237040201,22.674808502197266,9.064529037475586,-0.0773404265443484,49.299,51.6352,31.9526,73.1759,76.0265,16.4229,71.8,High
121103,Haryana,Palwal,10,actual_polygon,high,28.35544548034668,48.9986270904541,8.267395448684692,22.95453624725342,8.750389289855956,-0.0936326514929533,51.7692,52.8022,36.7938,74.0786,73.3908,14.4822,72.7,Very High
121105,Haryana,Palwal,7,actual_polygon,high,27.585324696132115,48.40708378383091,7.696854523250034,22.67470223563058,9.067665100097656,-0.1068222150206565,50.3631,52.1647,34.2546,73.1755,76.0528,12.911,71.3,High
121106,Haryana,Palwal,6,actual_polygon,high,27.73569456736247,48.64733568827311,7.812706867853801,22.739512125651043,9.015779972076416,-0.1123118624091148,50.6377,52.4236,34.7702,73.3847,75.6175,12.257,71.23,High
121107,Haryana,Palwal,4,actual_polygon,high,27.296483516693115,48.60233020782471,7.475051164627075,22.86075448989868,9.186026811599731,-0.1083803586661815,49.8358,52.3751,33.2675,73.776,77.0459,12.7254,71.3,High
122001,Haryana,Gurugram,4,actual_polygon,high,26.972299098968502,47.260873794555664,7.107455492019653,21.76932430267334,8.569583415985107,-0.0558169530704617,49.2439,50.9296,31.6315,70.2537,71.8738,18.9869,70.8,High
122002,Haryana,Gurugram,2,actual_polygon,medium,26.483442306518555,46.58234977722168,6.78677773475647,21.581619262695312,8.569610118865967,-0.0614289585500955,48.3514,50.1984,30.2044,69.648,71.874,18.3184,69.58,High
122003,Haryana,Gurugram,4,voronoi_proxy,voronoi_proxy,26.921385765075684,47.243350982666016,7.050661206245422,21.914098262786865,8.653684139251709,-0.0625252304598689,49.151,50.9107,31.3788,70.7209,72.5794,18.1878,70.67,High
122004,Haryana,Gurugram,2,actual_polygon,medium,27.80917263031006,48.13106536865234,7.576743364334106,21.878826141357425,8.55410385131836,-0.040861764922738,50.7718,51.8673,33.7201,70.6071,71.7439,20.7684,72.79,Very High
122005,Haryana,Gurugram,1,actual_polygon,low,27.35553741455078,47.74777603149414,7.299070358276367,21.70677375793457,8.565738677978516,-0.0500106811523437,49.9436,51.4543,32.4843,70.0519,71.8415,19.6785,71.57,High
122006,Haryana,Gurugram,1,actual_polygon,low,27.566774368286133,48.13101959228516,7.557196140289307,22.207284927368164,8.57337474822998,-0.0503992140293121,50.3293,51.8672,33.6331,71.6671,71.9056,19.6323,72.48,Very High
122007,Haryana,Gurugram,3,actual_polygon,medium,26.84455299377441,47.09857304890951,7.043583869934082,21.79017448425293,8.570864995320639,-0.0577523770431677,49.0107,50.7547,31.3473,70.321,71.8845,18.7563,70.55,High
122008,Haryana,Gurugram,1,actual_polygon,low,26.37781143188477,46.44928741455078,6.782991886138916,21.59727478027344,8.706489562988281,-0.0561850406229496,48.1586,50.055,30.1875,69.6985,73.0225,18.943,70.06,High
122009,Haryana,Gurugram,1,actual_polygon,low,26.37781143188477,46.44928741455078,6.782991886138916,21.59727478027344,8.706489562988281,-0.0561850406229496,48.1586,50.055,30.1875,69.6985,73.0225,18.943,70.06,High
122010,Haryana,Gurugram,1,actual_polygon,low,26.37781143188477,46.44928741455078,6.782991886138916,21.59727478027344,8.706489562988281,-0.0561850406229496,48.1586,50.055,30.1875,69.6985,73.0225,18.943,70.06,High
